X1,X2,X3,y
0.749080237694725,0.09428755706020275,2.568126584617151,17.099101324942477
1.9014286128198323,1.909231233791341,0.33655985998019533,15.225190019328654
1.4639878836228102,0.94306794322898,0.6465148563784551,15.487183111771705
1.1973169683940732,1.5257120734941083,3.594216754108317,26.98255619602175
0.31203728088487304,2.722699421778279,2.4257162386383597,21.46989519500041
0.3119890406724053,0.7478766874466248,0.03678820646651859,8.201215284320188
0.11616722433639892,1.2311487691068892,0.4058861714641284,9.88753897708159
1.7323522915498704,2.266653415629146,2.6540070764322232,26.733126470512296
1.2022300234864176,0.6863944964748674,0.020246335384874747,8.752108139504235
1.416145155592091,0.23093972948637898,0.6432322056699946,10.983301880856398
0.041168988591604894,0.8692543587413041,2.1949351574663445,16.974828962252957
1.9398197043239886,0.48366386176201326,2.767580790770773,22.26670935118723
1.6648852816008435,2.7890929570277194,2.607845038010402,25.928133179270677
0.4246782213565523,2.424361138693251,0.8970772378422391,16.376247574320864
0.36364993441420124,1.9002112695312703,2.8487168853901434,22.347855907821835
0.36680901970686763,2.614381770563153,0.9489963499872003,16.719419518478286
0.6084844859190754,2.4110162306973435,1.301598792637071,20.421867074759565
1.0495128632644757,0.5597101766581075,2.9859656204720966,21.127000449352618
0.8638900372842315,2.677676995469933,2.5985315961888587,23.894053491398648
0.5824582803960838,1.6180267257469523,3.3968936419767117,25.524433252994648
1.223705789444759,2.4223204654921875,2.6304515692013735,27.358335449184207
0.27898772130408367,2.6882738997704796,2.2732344133418865,23.7482000558383
0.5842892970704363,0.9540104249155916,0.3746990713123699,9.010036188183115
0.7327236865873834,0.3301557735830303,1.470863212237734,12.855133470008543
0.9121399684340719,0.683805487625825,1.0608094707269018,14.385845431839849
1.5703519227860272,1.281323365878769,0.9759585735163343,15.18083877165492
0.39934756431671947,2.4540442977674792,3.8920422190097823,29.172816326121232
1.0284688768272232,2.5821917497690303,1.5723908986670416,21.867710651059042
1.184829137724085,0.02085639159357211,3.568186220708453,20.778041861484617
0.09290082543999545,1.5322419077326972,2.5245545039890516,19.821220033972487
1.2150897038028767,1.252233009446337,3.1792452141665937,20.662591952542066
0.34104824737458306,0.6663234314121907,2.0105483724207684,14.698872637334523
0.13010318597055903,0.3595961020010484,2.3076155385054364,15.31688868057285
1.8977710745066665,1.0128455142108839,1.9700707752754556,18.46657861078296
1.9312640661491187,2.8287291117375575,0.780971951192178,22.105014576211257
1.6167946962329223,0.9696087960622657,2.8898084610460213,21.271508246876092
0.6092275383467414,1.5563718652300982,1.1230894497634232,14.939883984740487
0.19534422801276774,2.1090568766855338,0.09726386572581536,12.23765512627149
1.3684660530243138,1.090888807137882,2.5818891836286713,22.778428551043074
0.8803049874792026,2.915346248162882,0.7084427176281958,16.904557438780394
